# Lens 1: fiber d=8.0mm
# r_mm, sag_um
0.103999, -0.0654
0.104146, -0.0655
0.104294, -0.0657
0.104441, -0.0659
0.104588, -0.0660
0.104735, -0.0662
0.104882, -0.0664
0.105029, -0.0665
0.105176, -0.0667
0.105323, -0.0669
0.105470, -0.0670
0.105617, -0.0672
0.105765, -0.0674
0.105912, -0.0675
0.106059, -0.0677
0.106206, -0.0679
0.106353, -0.0680
0.106500, -0.0682
0.106647, -0.0684
0.106794, -0.0686
0.106941, -0.0687
0.107088, -0.0689
0.107236, -0.0691
0.107383, -0.0692
0.107530, -0.0694
0.107677, -0.0696
0.107824, -0.0697
0.107971, -0.0699
0.108118, -0.0701
0.108265, -0.0703
0.108412, -0.0704
0.108559, -0.0706
0.108707, -0.0708
0.108854, -0.0709
0.109001, -0.0711
0.109148, -0.0713
0.109295, -0.0715
0.109442, -0.0716
0.109589, -0.0718
0.109736, -0.0720
0.109883, -0.0721
0.110030, -0.0723
0.110178, -0.0725
0.110325, -0.0727
0.110472, -0.0728
0.110619, -0.0730
0.110766, -0.0732
0.110913, -0.0734
0.111060, -0.0735
0.111207, -0.0737
0.111354, -0.0739
0.111501, -0.0741
0.111649, -0.0742
0.111796, -0.0744
0.111943, -0.0746
0.112090, -0.0747
0.112237, -0.0749
0.112384, -0.0751
0.112531, -0.0753
0.112678, -0.0754
0.112825, -0.0756
0.112972, -0.0758
0.113120, -0.0760
0.113267, -0.0761
0.113414, -0.0763
0.113561, -0.0765
0.113708, -0.0767
0.113855, -0.0768
0.114002, -0.0770
0.114149, -0.0772
0.114296, -0.0774
0.114443, -0.0776
0.114591, -0.0777
0.114738, -0.0779
0.114885, -0.0781
0.115032, -0.0783
0.115179, -0.0784
0.115326, -0.0786
0.115473, -0.0788
0.115620, -0.0790
0.115767, -0.0791
0.115914, -0.0793
0.116062, -0.0795
0.116209, -0.0797
0.116356, -0.0798
0.116503, -0.0800
0.116650, -0.0802
0.116797, -0.0804
0.116944, -0.0806
0.117091, -0.0807
0.117238, -0.0809
0.117385, -0.0811
0.117533, -0.0813
0.117680, -0.0815
0.117827, -0.0816
0.117974, -0.0818
0.118121, -0.0820
0.118268, -0.0822
0.118415, -0.0823
0.118562, -0.0825
0.118709, -0.0827
0.118856, -0.0829
0.119004, -0.0831
0.119151, -0.0832
0.119298, -0.0834
0.119445, -0.0836
0.119592, -0.0838
0.119739, -0.0840
0.119886, -0.0841
0.120033, -0.0843
0.120180, -0.0845
0.120327, -0.0847
0.120475, -0.0849
0.120622, -0.0850
0.120769, -0.0852
0.120916, -0.0854
0.121063, -0.0856
0.121210, -0.0858
0.121357, -0.0859
0.121504, -0.0861
0.121651, -0.0863
0.121798, -0.0865
0.121946, -0.0867
0.122093, -0.0868
0.122240, -0.0870
0.122387, -0.0872
0.122534, -0.0874
0.122681, -0.0876
0.122828, -0.0877
0.122975, -0.0879
0.123122, -0.0881
0.123269, -0.0883
0.123417, -0.0885
0.123564, -0.0887
0.123711, -0.0888
0.123858, -0.0890
0.124005, -0.0892
0.124152, -0.0894
0.124299, -0.0896
0.124446, -0.0897
0.124593, -0.0899
0.124740, -0.0901
0.124888, -0.0903
0.125035, -0.0905
0.125182, -0.0907
0.125329, -0.0908
0.125476, -0.0910
0.125623, -0.0912
0.125770, -0.0914
0.125917, -0.0916
0.126064, -0.0918
