# L1 collimated design OPL=0
# r_mm, sag_um
0.107313, -1.0790
0.107456, -1.0819
0.107598, -1.0847
0.107741, -1.0876
0.107883, -1.0905
0.108026, -1.0933
0.108168, -1.0962
0.108311, -1.0991
0.108453, -1.1020
0.108596, -1.1049
0.108738, -1.1077
0.108881, -1.1106
0.109023, -1.1135
0.109166, -1.1164
0.109308, -1.1193
0.109451, -1.1222
0.109593, -1.1252
0.109736, -1.1281
0.109878, -1.1310
0.110021, -1.1339
0.110164, -1.1368
0.110306, -1.1398
0.110449, -1.1427
0.110591, -1.1457
0.110734, -1.1486
0.110876, -1.1515
0.111019, -1.1545
0.111161, -1.1574
0.111304, -1.1604
0.111446, -1.1634
0.111589, -1.1663
0.111731, -1.1693
0.111874, -1.1723
0.112016, -1.1752
0.112159, -1.1782
0.112301, -1.1812
0.112444, -1.1842
0.112586, -1.1872
0.112729, -1.1902
0.112871, -1.1932
0.113014, -1.1962
0.113156, -1.1992
0.113299, -1.2022
0.113441, -1.2052
0.113584, -1.2082
0.113726, -1.2112
0.113869, -1.2143
0.114011, -1.2173
0.114154, -1.2203
0.114296, -1.2234
0.114439, -1.2264
0.114581, -1.2294
0.114724, -1.2325
0.114866, -1.2355
0.115009, -1.2386
0.115152, -1.2417
0.115294, -1.2447
0.115437, -1.2478
0.115579, -1.2509
0.115722, -1.2539
0.115864, -1.2570
0.116007, -1.2601
0.116149, -1.2632
0.116292, -1.2663
0.116434, -1.2693
0.116577, -1.2724
0.116719, -1.2755
0.116862, -1.2786
0.117004, -1.2818
0.117147, -1.2849
0.117289, -1.2880
0.117432, -1.2911
0.117574, -1.2942
0.117717, -1.2973
0.117859, -1.3005
0.118002, -1.3036
0.118144, -1.3067
0.118287, -1.3099
0.118429, -1.3130
0.118572, -1.3162
0.118714, -1.3193
0.118857, -1.3225
0.118999, -1.3256
0.119142, -1.3288
0.119284, -1.3320
0.119427, -1.3351
0.119569, -1.3383
0.119712, -1.3415
0.119854, -1.3447
0.119997, -1.3478
0.120140, -1.3510
0.120282, -1.3542
0.120425, -1.3574
0.120567, -1.3606
0.120710, -1.3638
0.120852, -1.3670
0.120995, -1.3702
0.121137, -1.3735
0.121280, -1.3767
0.121422, -1.3799
0.121565, -1.3831
0.121707, -1.3863
0.121850, -1.3896
0.121992, -1.3928
0.122135, -1.3961
0.122277, -1.3993
0.122420, -1.4026
0.122562, -1.4058
0.122705, -1.4091
0.122847, -1.4123
0.122990, -1.4156
0.123132, -1.4188
0.123275, -1.4221
0.123417, -1.4254
0.123560, -1.4287
0.123702, -1.4319
0.123845, -1.4352
0.123987, -1.4385
0.124130, -1.4418
0.124272, -1.4451
0.124415, -1.4484
0.124557, -1.4517
0.124700, -1.4550
0.124842, -1.4583
0.124985, -1.4616
0.125128, -1.4650
0.125270, -1.4683
0.125413, -1.4716
0.125555, -1.4749
0.125698, -1.4783
0.125840, -1.4816
0.125983, -1.4850
0.126125, -1.4883
0.126268, -1.4916
0.126410, -1.4950
0.126553, -1.4984
0.126695, -1.5017
0.126838, -1.5051
0.126980, -1.5084
0.127123, -1.5118
0.127265, -1.5152
0.127408, -1.5186
0.127550, -1.5219
0.127693, -1.5253
0.127835, -1.5287
0.127978, -1.5321
0.128120, -1.5355
0.128263, -1.5389
0.128405, -1.5423
0.128548, -1.5457
0.128690, -1.5491
0.128833, -1.5525
0.128975, -1.5560
0.129118, -1.5594
0.129260, -1.5628
0.129403, -1.5662
0.129545, -1.5697
0.129688, -1.5731
0.129830, -1.5766
0.129973, -1.5800
0.130116, -1.5834
0.130258, -1.5869
0.130401, -1.5904
0.130543, -1.5938
0.130686, -1.5973
0.130828, -1.6007
0.130971, -1.6042
0.131113, -1.6077
0.131256, -1.6112
0.131398, -1.6146
0.131541, -1.6181
0.131683, -1.6216
0.131826, -1.6251
0.131968, -1.6286
0.132111, -1.6321
0.132253, -1.6356
0.132396, -1.6391
0.132538, -1.6426
0.132681, -1.6461
0.132823, -1.6497
0.132966, -1.6532
0.133108, -1.6567
0.133251, -1.6602
0.133393, -1.6638
0.133536, -1.6673
0.133678, -1.6709
0.133821, -1.6744
0.133963, -1.6779
0.134106, -1.6815
0.134248, -1.6850
0.134391, -1.6886
0.134533, -1.6922
0.134676, -1.6957
0.134818, -1.6993
0.134961, -1.7029
0.135104, -1.7065
0.135246, -1.7100
0.135389, -1.7136
0.135531, -1.7172
0.135674, -1.7208
0.135816, -1.7244
0.135959, -1.7280
0.136101, -1.7316
0.136244, -1.7352
0.136386, -1.7388
0.136529, -1.7424
0.136671, -1.7461
0.136814, -1.7497
0.136956, -1.7533
0.137099, -1.7569
0.137241, -1.7606
0.137384, -1.7642
0.137526, -1.7678
0.137669, -1.7715
0.137811, -1.7751
0.137954, -1.7788
0.138096, -1.7824
0.138239, -1.7861
0.138381, -1.7898
0.138524, -1.7934
0.138666, -1.7971
0.138809, -1.8008
0.138951, -1.8045
0.139094, -1.8081
0.139236, -1.8118
0.139379, -1.8155
0.139521, -1.8192
0.139664, -1.8229
0.139806, -1.8266
0.139949, -1.8303
0.140092, -1.8340
