# PM780 long-throw L1
# r_mm, sag_um
0.417358, -14.2145
0.417519, -14.2251
0.417681, -14.2357
0.417842, -14.2463
0.418004, -14.2569
0.418165, -14.2675
0.418327, -14.2781
0.418488, -14.2887
0.418650, -14.2993
0.418811, -14.3099
0.418973, -14.3206
0.419134, -14.3312
0.419296, -14.3418
0.419457, -14.3524
0.419619, -14.3631
0.419780, -14.3737
0.419942, -14.3843
0.420104, -14.3950
0.420265, -14.4056
0.420427, -14.4163
0.420588, -14.4269
0.420750, -14.4376
0.420911, -14.4483
0.421073, -14.4589
0.421234, -14.4696
0.421396, -14.4803
0.421557, -14.4909
0.421719, -14.5016
0.421880, -14.5123
0.422042, -14.5230
0.422203, -14.5337
0.422365, -14.5444
0.422526, -14.5551
0.422688, -14.5658
0.422849, -14.5765
0.423011, -14.5872
0.423172, -14.5979
0.423334, -14.6086
0.423495, -14.6193
0.423657, -14.6300
0.423818, -14.6408
0.423980, -14.6515
0.424141, -14.6622
0.424303, -14.6730
0.424464, -14.6837
0.424626, -14.6944
0.424787, -14.7052
0.424949, -14.7159
0.425111, -14.7267
0.425272, -14.7374
0.425434, -14.7482
0.425595, -14.7589
0.425757, -14.7697
0.425918, -14.7805
0.426080, -14.7913
0.426241, -14.8020
0.426403, -14.8128
0.426564, -14.8236
0.426726, -14.8344
0.426887, -14.8452
0.427049, -14.8560
0.427210, -14.8668
0.427372, -14.8776
0.427533, -14.8884
0.427695, -14.8992
0.427856, -14.9100
0.428018, -14.9208
0.428179, -14.9316
0.428341, -14.9424
0.428502, -14.9533
0.428664, -14.9641
0.428825, -14.9749
0.428987, -14.9858
0.429148, -14.9966
0.429310, -15.0074
0.429471, -15.0183
0.429633, -15.0291
0.429794, -15.0400
0.429956, -15.0508
0.430118, -15.0617
0.430279, -15.0726
0.430441, -15.0834
0.430602, -15.0943
0.430764, -15.1052
0.430925, -15.1160
0.431087, -15.1269
0.431248, -15.1378
0.431410, -15.1487
0.431571, -15.1596
0.431733, -15.1705
0.431894, -15.1814
0.432056, -15.1923
0.432217, -15.2032
0.432379, -15.2141
0.432540, -15.2250
0.432702, -15.2359
0.432863, -15.2468
0.433025, -15.2578
0.433186, -15.2687
0.433348, -15.2796
0.433509, -15.2905
0.433671, -15.3015
0.433832, -15.3124
0.433994, -15.3234
0.434155, -15.3343
0.434317, -15.3452
0.434478, -15.3562
0.434640, -15.3672
0.434801, -15.3781
0.434963, -15.3891
0.435125, -15.4000
0.435286, -15.4110
0.435448, -15.4220
0.435609, -15.4330
0.435771, -15.4439
0.435932, -15.4549
0.436094, -15.4659
0.436255, -15.4769
0.436417, -15.4879
0.436578, -15.4989
0.436740, -15.5099
0.436901, -15.5209
0.437063, -15.5319
0.437224, -15.5429
0.437386, -15.5539
0.437547, -15.5650
0.437709, -15.5760
0.437870, -15.5870
0.438032, -15.5980
0.438193, -15.6091
0.438355, -15.6201
0.438516, -15.6311
0.438678, -15.6422
0.438839, -15.6532
0.439001, -15.6643
0.439162, -15.6753
0.439324, -15.6864
0.439485, -15.6974
0.439647, -15.7085
0.439808, -15.7196
0.439970, -15.7306
0.440132, -15.7417
0.440293, -15.7528
0.440455, -15.7639
0.440616, -15.7749
0.440778, -15.7860
0.440939, -15.7971
0.441101, -15.8082
0.441262, -15.8193
0.441424, -15.8304
0.441585, -15.8415
0.441747, -15.8526
0.441908, -15.8637
0.442070, -15.8748
0.442231, -15.8860
0.442393, -15.8971
0.442554, -15.9082
0.442716, -15.9193
0.442877, -15.9305
0.443039, -15.9416
0.443200, -15.9527
0.443362, -15.9639
0.443523, -15.9750
0.443685, -15.9862
0.443846, -15.9973
0.444008, -16.0085
0.444169, -16.0196
0.444331, -16.0308
0.444492, -16.0420
0.444654, -16.0531
0.444815, -16.0643
0.444977, -16.0755
0.445139, -16.0867
0.445300, -16.0978
0.445462, -16.1090
0.445623, -16.1202
0.445785, -16.1314
0.445946, -16.1426
0.446108, -16.1538
0.446269, -16.1650
0.446431, -16.1762
0.446592, -16.1874
0.446754, -16.1986
0.446915, -16.2098
0.447077, -16.2211
0.447238, -16.2323
0.447400, -16.2435
0.447561, -16.2547
0.447723, -16.2660
0.447884, -16.2772
0.448046, -16.2884
0.448207, -16.2997
0.448369, -16.3109
0.448530, -16.3222
0.448692, -16.3334
0.448853, -16.3447
0.449015, -16.3560
0.449176, -16.3672
0.449338, -16.3785
0.449499, -16.3898
0.449661, -16.4010
0.449822, -16.4123
0.449984, -16.4236
0.450146, -16.4349
0.450307, -16.4462
0.450469, -16.4575
0.450630, -16.4687
0.450792, -16.4800
0.450953, -16.4913
0.451115, -16.5026
0.451276, -16.5140
0.451438, -16.5253
0.451599, -16.5366
0.451761, -16.5479
0.451922, -16.5592
0.452084, -16.5705
0.452245, -16.5819
0.452407, -16.5932
0.452568, -16.6045
0.452730, -16.6159
0.452891, -16.6272
0.453053, -16.6386
0.453214, -16.6499
0.453376, -16.6613
0.453537, -16.6726
0.453699, -16.6840
0.453860, -16.6953
0.454022, -16.7067
0.454183, -16.7181
0.454345, -16.7294
0.454506, -16.7408
0.454668, -16.7522
0.454829, -16.7636
0.454991, -16.7750
0.455153, -16.7864
0.455314, -16.7977
0.455476, -16.8091
0.455637, -16.8205
0.455799, -16.8319
0.455960, -16.8434
0.456122, -16.8548
0.456283, -16.8662
0.456445, -16.8776
0.456606, -16.8890
0.456768, -16.9004
0.456929, -16.9119
0.457091, -16.9233
0.457252, -16.9347
0.457414, -16.9462
0.457575, -16.9576
0.457737, -16.9690
0.457898, -16.9805
0.458060, -16.9919
0.458221, -17.0034
0.458383, -17.0148
0.458544, -17.0263
0.458706, -17.0378
0.458867, -17.0492
0.459029, -17.0607
0.459190, -17.0722
0.459352, -17.0836
0.459513, -17.0951
0.459675, -17.1066
0.459836, -17.1181
0.459998, -17.1296
0.460160, -17.1411
0.460321, -17.1526
0.460483, -17.1641
0.460644, -17.1756
0.460806, -17.1871
0.460967, -17.1986
0.461129, -17.2101
0.461290, -17.2216
0.461452, -17.2331
0.461613, -17.2447
0.461775, -17.2562
0.461936, -17.2677
0.462098, -17.2793
0.462259, -17.2908
0.462421, -17.3023
0.462582, -17.3139
0.462744, -17.3254
0.462905, -17.3370
0.463067, -17.3485
0.463228, -17.3601
0.463390, -17.3716
0.463551, -17.3832
0.463713, -17.3948
0.463874, -17.4063
0.464036, -17.4179
0.464197, -17.4295
0.464359, -17.4411
0.464520, -17.4527
0.464682, -17.4642
0.464843, -17.4758
0.465005, -17.4874
0.465167, -17.4990
0.465328, -17.5106
0.465490, -17.5222
0.465651, -17.5338
0.465813, -17.5454
0.465974, -17.5571
0.466136, -17.5687
0.466297, -17.5803
0.466459, -17.5919
0.466620, -17.6035
0.466782, -17.6152
0.466943, -17.6268
0.467105, -17.6384
0.467266, -17.6501
0.467428, -17.6617
0.467589, -17.6734
0.467751, -17.6850
0.467912, -17.6967
0.468074, -17.7083
0.468235, -17.7200
0.468397, -17.7317
0.468558, -17.7433
0.468720, -17.7550
0.468881, -17.7667
0.469043, -17.7783
0.469204, -17.7900
0.469366, -17.8017
0.469527, -17.8134
0.469689, -17.8251
0.469850, -17.8368
0.470012, -17.8485
0.470174, -17.8602
0.470335, -17.8719
0.470497, -17.8836
0.470658, -17.8953
0.470820, -17.9070
0.470981, -17.9187
0.471143, -17.9304
0.471304, -17.9422
0.471466, -17.9539
0.471627, -17.9656
0.471789, -17.9774
0.471950, -17.9891
0.472112, -18.0008
0.472273, -18.0126
0.472435, -18.0243
0.472596, -18.0361
0.472758, -18.0478
0.472919, -18.0596
0.473081, -18.0713
0.473242, -18.0831
0.473404, -18.0949
0.473565, -18.1066
0.473727, -18.1184
0.473888, -18.1302
0.474050, -18.1420
0.474211, -18.1538
0.474373, -18.1655
0.474534, -18.1773
0.474696, -18.1891
0.474857, -18.2009
0.475019, -18.2127
0.475181, -18.2245
0.475342, -18.2363
0.475504, -18.2481
0.475665, -18.2599
0.475827, -18.2718
0.475988, -18.2836
0.476150, -18.2954
0.476311, -18.3072
0.476473, -18.3191
0.476634, -18.3309
0.476796, -18.3427
0.476957, -18.3546
0.477119, -18.3664
0.477280, -18.3783
0.477442, -18.3901
0.477603, -18.4020
0.477765, -18.4138
0.477926, -18.4257
0.478088, -18.4375
0.478249, -18.4494
0.478411, -18.4613
0.478572, -18.4731
0.478734, -18.4850
0.478895, -18.4969
0.479057, -18.5088
0.479218, -18.5207
0.479380, -18.5325
0.479541, -18.5444
0.479703, -18.5563
0.479864, -18.5682
0.480026, -18.5801
0.480188, -18.5920
0.480349, -18.6039
0.480511, -18.6159
0.480672, -18.6278
0.480834, -18.6397
0.480995, -18.6516
0.481157, -18.6635
0.481318, -18.6755
0.481480, -18.6874
0.481641, -18.6993
0.481803, -18.7113
0.481964, -18.7232
0.482126, -18.7351
0.482287, -18.7471
0.482449, -18.7590
0.482610, -18.7710
0.482772, -18.7830
0.482933, -18.7949
0.483095, -18.8069
0.483256, -18.8188
0.483418, -18.8308
0.483579, -18.8428
0.483741, -18.8548
0.483902, -18.8667
0.484064, -18.8787
0.484225, -18.8907
0.484387, -18.9027
0.484548, -18.9147
0.484710, -18.9267
0.484871, -18.9387
0.485033, -18.9507
0.485195, -18.9627
0.485356, -18.9747
0.485518, -18.9867
0.485679, -18.9987
0.485841, -19.0108
0.486002, -19.0228
0.486164, -19.0348
0.486325, -19.0468
0.486487, -19.0589
0.486648, -19.0709
0.486810, -19.0829
0.486971, -19.0950
0.487133, -19.1070
0.487294, -19.1191
0.487456, -19.1311
0.487617, -19.1432
0.487779, -19.1552
0.487940, -19.1673
0.488102, -19.1794
0.488263, -19.1914
0.488425, -19.2035
0.488586, -19.2156
0.488748, -19.2277
0.488909, -19.2397
0.489071, -19.2518
0.489232, -19.2639
0.489394, -19.2760
0.489555, -19.2881
0.489717, -19.3002
0.489878, -19.3123
0.490040, -19.3244
0.490202, -19.3365
0.490363, -19.3486
0.490525, -19.3607
0.490686, -19.3729
0.490848, -19.3850
0.491009, -19.3971
0.491171, -19.4092
0.491332, -19.4214
0.491494, -19.4335
0.491655, -19.4456
0.491817, -19.4578
0.491978, -19.4699
0.492140, -19.4821
0.492301, -19.4942
0.492463, -19.5064
0.492624, -19.5185
0.492786, -19.5307
0.492947, -19.5428
0.493109, -19.5550
0.493270, -19.5672
0.493432, -19.5793
0.493593, -19.5915
0.493755, -19.6037
0.493916, -19.6159
0.494078, -19.6281
0.494239, -19.6403
0.494401, -19.6524
0.494562, -19.6646
0.494724, -19.6768
0.494885, -19.6890
0.495047, -19.7012
0.495209, -19.7135
0.495370, -19.7257
0.495532, -19.7379
0.495693, -19.7501
0.495855, -19.7623
0.496016, -19.7745
0.496178, -19.7868
0.496339, -19.7990
0.496501, -19.8112
0.496662, -19.8235
0.496824, -19.8357
0.496985, -19.8479
0.497147, -19.8602
0.497308, -19.8724
0.497470, -19.8847
0.497631, -19.8970
0.497793, -19.9092
0.497954, -19.9215
0.498116, -19.9337
0.498277, -19.9460
0.498439, -19.9583
0.498600, -19.9706
0.498762, -19.9828
0.498923, -19.9951
0.499085, -20.0074
0.499246, -20.0197
0.499408, -20.0320
0.499569, -20.0443
0.499731, -20.0566
0.499892, -20.0689
0.500054, -20.0812
0.500216, -20.0935
0.500377, -20.1058
0.500539, -20.1181
0.500700, -20.1304
0.500862, -20.1428
0.501023, -20.1551
0.501185, -20.1674
0.501346, -20.1797
0.501508, -20.1921
0.501669, -20.2044
0.501831, -20.2167
0.501992, -20.2291
0.502154, -20.2414
0.502315, -20.2538
0.502477, -20.2661
0.502638, -20.2785
0.502800, -20.2909
0.502961, -20.3032
0.503123, -20.3156
0.503284, -20.3279
0.503446, -20.3403
0.503607, -20.3527
0.503769, -20.3651
0.503930, -20.3775
0.504092, -20.3898
0.504253, -20.4022
0.504415, -20.4146
0.504576, -20.4270
0.504738, -20.4394
0.504899, -20.4518
0.505061, -20.4642
0.505223, -20.4766
0.505384, -20.4890
0.505546, -20.5014
0.505707, -20.5139
0.505869, -20.5263
0.506030, -20.5387
0.506192, -20.5511
0.506353, -20.5636
0.506515, -20.5760
0.506676, -20.5884
0.506838, -20.6009
0.506999, -20.6133
0.507161, -20.6258
0.507322, -20.6382
0.507484, -20.6507
0.507645, -20.6631
0.507807, -20.6756
0.507968, -20.6880
0.508130, -20.7005
0.508291, -20.7130
0.508453, -20.7254
0.508614, -20.7379
0.508776, -20.7504
0.508937, -20.7629
0.509099, -20.7754
0.509260, -20.7878
0.509422, -20.8003
0.509583, -20.8128
0.509745, -20.8253
0.509906, -20.8378
0.510068, -20.8503
0.510230, -20.8628
0.510391, -20.8753
0.510553, -20.8878
0.510714, -20.9004
0.510876, -20.9129
0.511037, -20.9254
0.511199, -20.9379
0.511360, -20.9505
0.511522, -20.9630
0.511683, -20.9755
0.511845, -20.9881
0.512006, -21.0006
0.512168, -21.0131
0.512329, -21.0257
0.512491, -21.0382
0.512652, -21.0508
0.512814, -21.0634
0.512975, -21.0759
0.513137, -21.0885
0.513298, -21.1010
0.513460, -21.1136
0.513621, -21.1262
0.513783, -21.1388
0.513944, -21.1513
0.514106, -21.1639
0.514267, -21.1765
0.514429, -21.1891
0.514590, -21.2017
0.514752, -21.2143
0.514913, -21.2269
0.515075, -21.2395
0.515237, -21.2521
0.515398, -21.2647
0.515560, -21.2773
0.515721, -21.2899
0.515883, -21.3025
0.516044, -21.3152
0.516206, -21.3278
0.516367, -21.3404
0.516529, -21.3530
0.516690, -21.3657
0.516852, -21.3783
0.517013, -21.3909
0.517175, -21.4036
0.517336, -21.4162
0.517498, -21.4289
0.517659, -21.4415
0.517821, -21.4542
0.517982, -21.4668
0.518144, -21.4795
0.518305, -21.4922
0.518467, -21.5048
0.518628, -21.5175
0.518790, -21.5302
0.518951, -21.5429
0.519113, -21.5555
0.519274, -21.5682
0.519436, -21.5809
0.519597, -21.5936
0.519759, -21.6063
0.519920, -21.6190
0.520082, -21.6317
0.520244, -21.6444
0.520405, -21.6571
0.520567, -21.6698
0.520728, -21.6825
0.520890, -21.6952
0.521051, -21.7079
0.521213, -21.7207
0.521374, -21.7334
0.521536, -21.7461
0.521697, -21.7589
0.521859, -21.7716
0.522020, -21.7843
0.522182, -21.7971
0.522343, -21.8098
0.522505, -21.8226
0.522666, -21.8353
0.522828, -21.8481
0.522989, -21.8608
0.523151, -21.8736
0.523312, -21.8863
0.523474, -21.8991
0.523635, -21.9119
0.523797, -21.9246
0.523958, -21.9374
0.524120, -21.9502
0.524281, -21.9630
0.524443, -21.9757
0.524604, -21.9885
0.524766, -22.0013
0.524927, -22.0141
0.525089, -22.0269
0.525251, -22.0397
0.525412, -22.0525
0.525574, -22.0653
0.525735, -22.0781
0.525897, -22.0909
0.526058, -22.1038
0.526220, -22.1166
0.526381, -22.1294
0.526543, -22.1422
0.526704, -22.1551
0.526866, -22.1679
0.527027, -22.1807
0.527189, -22.1936
0.527350, -22.2064
0.527512, -22.2192
0.527673, -22.2321
0.527835, -22.2449
0.527996, -22.2578
0.528158, -22.2706
0.528319, -22.2835
0.528481, -22.2964
0.528642, -22.3092
0.528804, -22.3221
0.528965, -22.3350
0.529127, -22.3478
0.529288, -22.3607
0.529450, -22.3736
0.529611, -22.3865
0.529773, -22.3994
0.529934, -22.4123
0.530096, -22.4252
0.530258, -22.4380
0.530419, -22.4509
0.530581, -22.4639
0.530742, -22.4768
0.530904, -22.4897
0.531065, -22.5026
0.531227, -22.5155
0.531388, -22.5284
0.531550, -22.5413
0.531711, -22.5543
0.531873, -22.5672
0.532034, -22.5801
0.532196, -22.5930
0.532357, -22.6060
0.532519, -22.6189
0.532680, -22.6319
0.532842, -22.6448
0.533003, -22.6578
0.533165, -22.6707
0.533326, -22.6837
0.533488, -22.6966
0.533649, -22.7096
0.533811, -22.7226
0.533972, -22.7355
0.534134, -22.7485
0.534295, -22.7615
0.534457, -22.7744
0.534618, -22.7874
0.534780, -22.8004
0.534941, -22.8134
0.535103, -22.8264
0.535265, -22.8394
0.535426, -22.8524
0.535588, -22.8654
0.535749, -22.8784
0.535911, -22.8914
0.536072, -22.9044
0.536234, -22.9174
0.536395, -22.9304
0.536557, -22.9434
0.536718, -22.9564
0.536880, -22.9695
0.537041, -22.9825
0.537203, -22.9955
0.537364, -23.0086
0.537526, -23.0216
0.537687, -23.0346
0.537849, -23.0477
0.538010, -23.0607
0.538172, -23.0738
0.538333, -23.0868
0.538495, -23.0999
0.538656, -23.1129
0.538818, -23.1260
0.538979, -23.1391
0.539141, -23.1521
0.539302, -23.1652
0.539464, -23.1783
0.539625, -23.1913
0.539787, -23.2044
0.539948, -23.2175
0.540110, -23.2306
0.540272, -23.2437
0.540433, -23.2568
0.540595, -23.2699
0.540756, -23.2830
0.540918, -23.2961
0.541079, -23.3092
0.541241, -23.3223
0.541402, -23.3354
0.541564, -23.3485
0.541725, -23.3616
0.541887, -23.3747
0.542048, -23.3879
0.542210, -23.4010
0.542371, -23.4141
0.542533, -23.4272
0.542694, -23.4404
0.542856, -23.4535
0.543017, -23.4666
0.543179, -23.4798
0.543340, -23.4929
0.543502, -23.5061
0.543663, -23.5192
0.543825, -23.5324
0.543986, -23.5456
0.544148, -23.5587
0.544309, -23.5719
0.544471, -23.5851
0.544632, -23.5982
0.544794, -23.6114
0.544955, -23.6246
0.545117, -23.6378
0.545279, -23.6509
0.545440, -23.6641
0.545602, -23.6773
0.545763, -23.6905
0.545925, -23.7037
0.546086, -23.7169
0.546248, -23.7301
0.546409, -23.7433
0.546571, -23.7565
0.546732, -23.7697
0.546894, -23.7829
0.547055, -23.7962
0.547217, -23.8094
0.547378, -23.8226
0.547540, -23.8358
0.547701, -23.8491
0.547863, -23.8623
0.548024, -23.8755
0.548186, -23.8888
0.548347, -23.9020
0.548509, -23.9153
0.548670, -23.9285
0.548832, -23.9418
0.548993, -23.9550
0.549155, -23.9683
0.549316, -23.9815
0.549478, -23.9948
0.549639, -24.0081
0.549801, -24.0213
0.549962, -24.0346
0.550124, -24.0479
0.550286, -24.0611
0.550447, -24.0744
0.550609, -24.0877
0.550770, -24.1010
0.550932, -24.1143
0.551093, -24.1276
0.551255, -24.1409
0.551416, -24.1542
0.551578, -24.1675
0.551739, -24.1808
0.551901, -24.1941
0.552062, -24.2074
0.552224, -24.2207
0.552385, -24.2340
0.552547, -24.2474
0.552708, -24.2607
0.552870, -24.2740
0.553031, -24.2873
0.553193, -24.3007
0.553354, -24.3140
0.553516, -24.3273
0.553677, -24.3407
0.553839, -24.3540
0.554000, -24.3674
0.554162, -24.3807
0.554323, -24.3941
0.554485, -24.4074
0.554646, -24.4208
0.554808, -24.4342
0.554969, -24.4475
0.555131, -24.4609
0.555293, -24.4743
0.555454, -24.4877
0.555616, -24.5010
0.555777, -24.5144
0.555939, -24.5278
0.556100, -24.5412
0.556262, -24.5546
0.556423, -24.5680
0.556585, -24.5814
0.556746, -24.5948
0.556908, -24.6082
0.557069, -24.6216
0.557231, -24.6350
0.557392, -24.6484
0.557554, -24.6618
0.557715, -24.6752
0.557877, -24.6887
0.558038, -24.7021
0.558200, -24.7155
0.558361, -24.7289
0.558523, -24.7424
0.558684, -24.7558
0.558846, -24.7692
0.559007, -24.7827
0.559169, -24.7961
0.559330, -24.8096
0.559492, -24.8230
0.559653, -24.8365
0.559815, -24.8499
0.559976, -24.8634
0.560138, -24.8769
0.560300, -24.8903
0.560461, -24.9038
0.560623, -24.9173
0.560784, -24.9307
0.560946, -24.9442
0.561107, -24.9577
0.561269, -24.9712
0.561430, -24.9847
0.561592, -24.9982
0.561753, -25.0117
0.561915, -25.0252
0.562076, -25.0387
0.562238, -25.0522
0.562399, -25.0657
0.562561, -25.0792
0.562722, -25.0927
0.562884, -25.1062
0.563045, -25.1197
0.563207, -25.1332
0.563368, -25.1468
0.563530, -25.1603
0.563691, -25.1738
0.563853, -25.1873
0.564014, -25.2009
0.564176, -25.2144
0.564337, -25.2280
0.564499, -25.2415
0.564660, -25.2551
0.564822, -25.2686
0.564983, -25.2822
0.565145, -25.2957
0.565307, -25.3093
0.565468, -25.3228
0.565630, -25.3364
0.565791, -25.3500
0.565953, -25.3635
0.566114, -25.3771
0.566276, -25.3907
0.566437, -25.4043
0.566599, -25.4179
0.566760, -25.4314
0.566922, -25.4450
0.567083, -25.4586
0.567245, -25.4722
0.567406, -25.4858
0.567568, -25.4994
0.567729, -25.5130
0.567891, -25.5266
0.568052, -25.5402
0.568214, -25.5539
0.568375, -25.5675
0.568537, -25.5811
0.568698, -25.5947
0.568860, -25.6083
0.569021, -25.6220
0.569183, -25.6356
0.569344, -25.6492
0.569506, -25.6629
0.569667, -25.6765
0.569829, -25.6901
0.569990, -25.7038
0.570152, -25.7174
0.570314, -25.7311
0.570475, -25.7448
0.570637, -25.7584
0.570798, -25.7721
0.570960, -25.7857
0.571121, -25.7994
0.571283, -25.8131
0.571444, -25.8267
0.571606, -25.8404
0.571767, -25.8541
0.571929, -25.8678
0.572090, -25.8815
0.572252, -25.8952
0.572413, -25.9088
0.572575, -25.9225
0.572736, -25.9362
0.572898, -25.9499
0.573059, -25.9636
0.573221, -25.9773
0.573382, -25.9911
0.573544, -26.0048
0.573705, -26.0185
0.573867, -26.0322
0.574028, -26.0459
0.574190, -26.0596
0.574351, -26.0734
0.574513, -26.0871
0.574674, -26.1008
0.574836, -26.1146
0.574997, -26.1283
0.575159, -26.1420
0.575321, -26.1558
0.575482, -26.1695
0.575644, -26.1833
0.575805, -26.1970
0.575967, -26.2108
0.576128, -26.2246
0.576290, -26.2383
0.576451, -26.2521
0.576613, -26.2658
0.576774, -26.2796
0.576936, -26.2934
0.577097, -26.3072
0.577259, -26.3210
0.577420, -26.3347
0.577582, -26.3485
0.577743, -26.3623
0.577905, -26.3761
0.578066, -26.3899
0.578228, -26.4037
0.578389, -26.4175
0.578551, -26.4313
0.578712, -26.4451
0.578874, -26.4589
0.579035, -26.4727
0.579197, -26.4865
0.579358, -26.5004
0.579520, -26.5142
0.579681, -26.5280
0.579843, -26.5418
0.580005, -26.5557
0.580166, -26.5695
0.580328, -26.5833
0.580489, -26.5972
0.580651, -26.6110
0.580812, -26.6249
0.580974, -26.6387
0.581135, -26.6526
0.581297, -26.6664
0.581458, -26.6803
0.581620, -26.6941
0.581781, -26.7080
0.581943, -26.7219
0.582104, -26.7357
0.582266, -26.7496
0.582427, -26.7635
0.582589, -26.7773
0.582750, -26.7912
0.582912, -26.8051
0.583073, -26.8190
0.583235, -26.8329
0.583396, -26.8468
0.583558, -26.8607
0.583719, -26.8746
0.583881, -26.8885
0.584042, -26.9024
0.584204, -26.9163
0.584365, -26.9302
0.584527, -26.9441
0.584688, -26.9580
0.584850, -26.9719
0.585012, -26.9859
0.585173, -26.9998
0.585335, -27.0137
0.585496, -27.0276
0.585658, -27.0416
0.585819, -27.0555
0.585981, -27.0694
0.586142, -27.0834
0.586304, -27.0973
0.586465, -27.1113
0.586627, -27.1252
0.586788, -27.1392
0.586950, -27.1531
0.587111, -27.1671
0.587273, -27.1811
0.587434, -27.1950
0.587596, -27.2090
0.587757, -27.2230
0.587919, -27.2369
0.588080, -27.2509
0.588242, -27.2649
0.588403, -27.2789
0.588565, -27.2929
0.588726, -27.3069
0.588888, -27.3209
0.589049, -27.3348
0.589211, -27.3488
0.589372, -27.3628
0.589534, -27.3768
0.589695, -27.3909
0.589857, -27.4049
0.590019, -27.4189
0.590180, -27.4329
0.590342, -27.4469
0.590503, -27.4609
0.590665, -27.4750
0.590826, -27.4890
0.590988, -27.5030
0.591149, -27.5170
0.591311, -27.5311
0.591472, -27.5451
0.591634, -27.5592
0.591795, -27.5732
0.591957, -27.5873
0.592118, -27.6013
0.592280, -27.6154
0.592441, -27.6294
0.592603, -27.6435
0.592764, -27.6575
0.592926, -27.6716
0.593087, -27.6857
0.593249, -27.6997
0.593410, -27.7138
0.593572, -27.7279
0.593733, -27.7420
0.593895, -27.7560
0.594056, -27.7701
0.594218, -27.7842
0.594379, -27.7983
0.594541, -27.8124
0.594702, -27.8265
0.594864, -27.8406
0.595026, -27.8547
0.595187, -27.8688
0.595349, -27.8829
0.595510, -27.8970
0.595672, -27.9111
0.595833, -27.9253
0.595995, -27.9394
0.596156, -27.9535
0.596318, -27.9676
0.596479, -27.9818
0.596641, -27.9959
0.596802, -28.0100
0.596964, -28.0242
0.597125, -28.0383
0.597287, -28.0524
0.597448, -28.0666
0.597610, -28.0807
0.597771, -28.0949
0.597933, -28.1090
0.598094, -28.1232
0.598256, -28.1374
0.598417, -28.1515
0.598579, -28.1657
0.598740, -28.1799
0.598902, -28.1940
0.599063, -28.2082
0.599225, -28.2224
0.599386, -28.2366
0.599548, -28.2508
0.599709, -28.2649
0.599871, -28.2791
0.600033, -28.2933
0.600194, -28.3075
0.600356, -28.3217
0.600517, -28.3359
0.600679, -28.3501
0.600840, -28.3643
0.601002, -28.3785
0.601163, -28.3927
0.601325, -28.4070
0.601486, -28.4212
0.601648, -28.4354
0.601809, -28.4496
0.601971, -28.4639
0.602132, -28.4781
0.602294, -28.4923
0.602455, -28.5066
0.602617, -28.5208
0.602778, -28.5350
0.602940, -28.5493
0.603101, -28.5635
0.603263, -28.5778
0.603424, -28.5920
0.603586, -28.6063
0.603747, -28.6205
0.603909, -28.6348
0.604070, -28.6491
0.604232, -28.6633
0.604393, -28.6776
0.604555, -28.6919
0.604716, -28.7062
0.604878, -28.7204
0.605040, -28.7347
0.605201, -28.7490
0.605363, -28.7633
0.605524, -28.7776
0.605686, -28.7919
0.605847, -28.8062
0.606009, -28.8205
0.606170, -28.8348
0.606332, -28.8491
0.606493, -28.8634
0.606655, -28.8777
0.606816, -28.8920
0.606978, -28.9063
0.607139, -28.9206
0.607301, -28.9350
0.607462, -28.9493
0.607624, -28.9636
0.607785, -28.9779
0.607947, -28.9923
0.608108, -29.0066
0.608270, -29.0210
0.608431, -29.0353
0.608593, -29.0496
0.608754, -29.0640
0.608916, -29.0783
0.609077, -29.0927
0.609239, -29.1070
0.609400, -29.1214
0.609562, -29.1358
0.609723, -29.1501
0.609885, -29.1645
0.610047, -29.1789
0.610208, -29.1932
0.610370, -29.2076
0.610531, -29.2220
0.610693, -29.2364
0.610854, -29.2508
0.611016, -29.2652
0.611177, -29.2795
0.611339, -29.2939
0.611500, -29.3083
0.611662, -29.3227
0.611823, -29.3371
0.611985, -29.3515
0.612146, -29.3660
0.612308, -29.3804
0.612469, -29.3948
0.612631, -29.4092
0.612792, -29.4236
0.612954, -29.4380
0.613115, -29.4525
0.613277, -29.4669
0.613438, -29.4813
0.613600, -29.4958
0.613761, -29.5102
0.613923, -29.5246
0.614084, -29.5391
0.614246, -29.5535
0.614407, -29.5680
0.614569, -29.5824
0.614730, -29.5969
0.614892, -29.6113
0.615054, -29.6258
0.615215, -29.6402
0.615377, -29.6547
0.615538, -29.6692
0.615700, -29.6836
0.615861, -29.6981
0.616023, -29.7126
0.616184, -29.7271
0.616346, -29.7416
0.616507, -29.7560
0.616669, -29.7705
0.616830, -29.7850
0.616992, -29.7995
0.617153, -29.8140
0.617315, -29.8285
0.617476, -29.8430
0.617638, -29.8575
0.617799, -29.8720
0.617961, -29.8865
0.618122, -29.9010
0.618284, -29.9156
0.618445, -29.9301
0.618607, -29.9446
0.618768, -29.9591
0.618930, -29.9737
0.619091, -29.9882
0.619253, -30.0027
0.619414, -30.0173
0.619576, -30.0318
0.619737, -30.0463
0.619899, -30.0609
0.620061, -30.0754
0.620222, -30.0900
0.620384, -30.1045
0.620545, -30.1191
0.620707, -30.1336
0.620868, -30.1482
0.621030, -30.1628
0.621191, -30.1773
0.621353, -30.1919
0.621514, -30.2065
0.621676, -30.2210
0.621837, -30.2356
0.621999, -30.2502
0.622160, -30.2648
0.622322, -30.2794
